 X                                                           Y
0	2.000000000000000
0	3.000000000000000
0.500000000000000	2.000000000000000
0.500000000000000	2.500000000000000
0.500000000000000	3.000000000000000
1.000000000000000	1.000000000000000
1.000000000000000	2.500000000000000
1.000000000000000	3.000000000000000
1.500000000000000	1.500000000000000
1.500000000000000	2.000000000000000
1.500000000000000	2.500000000000000
1.440943554194119	3.506858237214347
2.000000000000000	0.500000000000000
2.000000000000000	1.500000000000000
2.000000000000000	2.000000000000000
2.000000000000000	2.500000000000000
2.000000000000000	3.000000000000000
2.526270070634157	0.469767235423582
2.500000000000000	1.500000000000000
2.500000000000000	2.000000000000000
2.500000000000000	2.500000000000000
2.500000000000000	3.000000000000000
6.991437848896350	3.993195590515100
3.000000000000000	0
3.000000000000000	1.000000000000000
3.000000000000000	1.500000000000000
3.000000000000000	2.000000000000000
3.000000000000000	2.500000000000000
7.108937080044946	2.996785195586928
3.000000000000000	3.500000000000000
3.500000000000000	1.000000000000000
3.500000000000000	1.500000000000000
3.500000000000000	2.000000000000000
3.500000000000000	2.500000000000000
3.500000000000000	3.000000000000000
3.285192462388320	3.914263786166535
3.908042107988660	0.483750000000000
4.000000000000000	1.000000000000000
4.000000000000000	1.500000000000000
4.000000000000000	2.000000000000000
4.000000000000000	2.500000000000000
4.000000000000000	3.000000000000000
4.000000000000000	3.500000000000000
4.000000000000000	4.000000000000000
4.500000000000000	1.500000000000000
4.500000000000000	2.000000000000000
4.500000000000000	2.500000000000000
4.500000000000000	3.000000000000000
4.500000000000000	3.500000000000000
4.500000000000000	4.000000000000000
4.500000000000000	4.500000000000000
4.950552231712914	0.488034529741111
5.000000000000000	1.000000000000000
5.000000000000000	1.500000000000000
5.000000000000000	2.000000000000000
5.000000000000000	2.500000000000000
5.000000000000000	3.000000000000000
5.000000000000000	4.000000000000000
5.500000000000000	1.000000000000000
5.500000000000000	1.500000000000000
5.500000000000000	2.000000000000000
5.500000000000000	2.500000000000000
5.500000000000000	3.000000000000000
5.500000000000000	3.500000000000000
5.490786197293667	4.499973318982480
6.000000000000000	0
6.000000000000000	1.500000000000000
6.000000000000000	2.000000000000000
6.000000000000000	2.500000000000000
6.000000000000000	3.000000000000000
6.000000000000000	3.500000000000000
6.500000000000000	1.000000000000000
6.500000000000000	1.500000000000000
6.500000000000000	2.000000000000000
6.500000000000000	2.500000000000000
6.500000000000000	3.000000000000000
6.500000000000000	3.500000000000000
7.000000000000000	1.000000000000000
7.000000000000000	1.500000000000000
7.000000000000000	2.000000000000000
7.000000000000000	2.500000000000000
7.583354291723066	0.499870865118275
7.500000000000000	1.000000000000000
7.500000000000000	2.000000000000000
7.500000000000000	3.500000000000000
8.000000000000000	1.500000000000000
8.000000000000000	2.000000000000000
8.000000000000000	2.500000000000000
8.500000000000000	1.000000000000000
8.500000000000000	1.500000000000000
8.500000000000000	2.500000000000000
8.958438987201873	1.988025974985238
9.012257887639734	2.516327990220184
9.500000000000000	3.000000000000000
9.500000000000000	3.500000000000000
